Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID
3053654,0.2,0.0,-9.49,Person_1
3053666,0.16,0.0,-9.49,Person_1
3053678,0.2,0.04,-9.45,Person_1
3053690,0.2,0.04,-9.61,Person_1
3053702,0.2,0.04,-9.49,Person_1
3053714,0.24,0.04,-9.49,Person_1
3053726,0.16,-0.08,-9.53,Person_1
3053738,0.2,0.0,-9.57,Person_1
3053750,0.2,0.0,-9.57,Person_1
3053762,0.16,0.04,-9.57,Person_1
3053774,0.2,0.04,-9.49,Person_1
3053786,0.16,0.04,-9.57,Person_1
3053798,0.16,0.0,-9.57,Person_1
3053810,0.2,0.0,-9.57,Person_1
3053822,0.2,0.04,-9.53,Person_1
3053834,0.24,0.0,-9.57,Person_1
3053846,0.16,0.0,-9.57,Person_1
3053858,0.16,0.0,-9.53,Person_1
3053870,0.2,0.0,-9.53,Person_1
3053882,0.2,0.04,-9.53,Person_1
3053894,0.2,0.0,-9.53,Person_1
3053906,0.16,0.0,-9.57,Person_1
3053918,0.24,0.0,-9.57,Person_1
3053930,0.2,0.0,-9.61,Person_1
3053942,0.2,0.04,-9.61,Person_1
3053954,0.2,0.04,-9.53,Person_1
3053966,0.2,0.0,-9.57,Person_1
3053978,0.2,0.0,-9.53,Person_1
3053990,0.2,0.0,-9.57,Person_1
3054002,0.16,0.0,-9.53,Person_1
3054014,0.24,0.04,-9.49,Person_1
3054026,0.2,0.0,-9.57,Person_1
3054038,0.24,0.0,-9.53,Person_1
3054050,0.16,0.04,-9.57,Person_1
3054062,0.2,0.04,-9.53,Person_1
3054074,0.2,0.0,-9.53,Person_1
3054086,0.2,0.0,-9.53,Person_1
3054098,0.12,0.04,-9.57,Person_1
3054110,0.16,0.0,-9.53,Person_1
3054122,0.2,0.04,-9.53,Person_1
3054134,0.16,0.04,-9.57,Person_1
3054146,0.2,0.04,-9.53,Person_1
3054158,0.2,0.04,-9.57,Person_1
3054170,0.16,0.0,-9.53,Person_1
3054182,0.16,0.0,-9.53,Person_1
3054194,0.2,0.0,-9.57,Person_1
3054206,0.24,0.0,-9.65,Person_1
3054218,0.16,0.0,-9.57,Person_1
3054230,0.2,0.0,-9.53,Person_1
3054242,0.2,0.0,-9.49,Person_1
3054254,0.2,0.0,-9.53,Person_1
3054266,0.16,0.0,-9.57,Person_1
3054278,0.16,0.04,-9.53,Person_1
3054290,0.24,0.0,-9.53,Person_1
3054302,0.2,0.04,-9.57,Person_1
3054314,0.24,0.0,-9.57,Person_1
3054326,0.24,0.04,-9.53,Person_1
3054338,0.16,0.0,-9.53,Person_1
3054350,0.24,0.0,-9.53,Person_1
3054362,0.2,0.0,-9.53,Person_1
3054374,0.16,0.0,-9.57,Person_1
3054386,0.16,0.0,-9.57,Person_1
3054398,0.16,0.0,-9.49,Person_1
3054410,0.16,0.0,-9.53,Person_1
3054422,0.16,0.04,-9.61,Person_1
3054434,0.2,0.04,-9.57,Person_1
3054446,0.2,0.0,-9.53,Person_1
3054458,0.2,0.04,-9.57,Person_1
3054470,0.2,0.04,-9.57,Person_1
3054482,0.2,0.0,-9.53,Person_1
3054494,0.2,0.04,-9.53,Person_1
3054506,0.2,0.04,-9.53,Person_1
3054518,0.2,0.0,-9.49,Person_1
3054530,0.2,0.0,-9.57,Person_1
3054542,0.2,0.0,-9.53,Person_1
3054554,0.16,0.0,-9.53,Person_1
3054566,0.2,0.04,-9.53,Person_1
3054578,0.2,0.0,-9.53,Person_1
3054590,0.2,0.0,-9.53,Person_1
3054602,0.2,0.0,-9.49,Person_1
3054614,0.2,0.08,-9.38,Person_1
3054626,0.24,0.08,-9.45,Person_1
3054638,0.31,0.31,-9.81,Person_1
3054650,0.2,0.12,-9.22,Person_1
3054662,0.16,-0.04,-9.61,Person_1
3054674,0.16,0.08,-9.53,Person_1
3054686,0.27,0.04,-9.49,Person_1
3054698,0.2,0.0,-9.34,Person_1
3054710,0.24,0.0,-9.65,Person_1
3054722,0.16,0.0,-9.45,Person_1
3054734,0.2,0.0,-9.57,Person_1
3054746,0.16,0.04,-9.45,Person_1
3054758,0.16,-0.04,-9.49,Person_1
3054770,0.2,0.0,-9.57,Person_1
3054782,0.16,0.04,-9.45,Person_1
3054794,0.2,0.04,-9.61,Person_1
3054806,0.2,0.04,-9.57,Person_1
3054818,0.2,0.08,-9.53,Person_1
3054830,0.2,0.0,-9.57,Person_1
3054842,0.2,0.0,-9.61,Person_1
3054854,0.2,0.0,-9.57,Person_1
3054866,0.2,0.0,-9.53,Person_1
3054878,0.2,0.0,-9.53,Person_1
3054890,0.16,0.0,-9.61,Person_1
3054902,0.2,0.0,-9.53,Person_1
3054914,0.16,0.04,-9.57,Person_1
3054926,0.2,0.04,-9.53,Person_1
3054938,0.2,0.04,-9.53,Person_1
3054950,0.2,0.0,-9.57,Person_1
3054962,0.2,0.0,-9.57,Person_1
3054974,0.2,0.04,-9.57,Person_1
3054986,0.2,0.0,-9.53,Person_1
3054998,0.16,0.0,-9.53,Person_1
3055010,0.2,0.0,-9.53,Person_1
3055022,0.2,0.0,-9.49,Person_1
3055034,0.16,0.0,-9.53,Person_1
3055046,0.2,0.0,-9.53,Person_1
3055058,0.2,0.04,-9.57,Person_1
3055070,0.24,0.0,-9.49,Person_1
3055082,0.16,0.0,-9.53,Person_1
3055094,0.2,0.0,-9.49,Person_1
3055106,0.16,0.0,-9.53,Person_1
3055118,0.2,0.04,-9.53,Person_1
3055130,0.24,0.0,-9.61,Person_1
3055142,0.16,0.0,-9.53,Person_1
3055154,0.2,0.04,-9.57,Person_1
3055166,0.24,0.04,-9.57,Person_1
3055178,0.2,0.04,-9.61,Person_1
3055190,0.24,0.0,-9.57,Person_1
3055202,0.2,0.0,-9.49,Person_1
3055214,0.16,0.04,-9.53,Person_1
3055226,0.2,0.0,-9.53,Person_1
3055238,0.16,0.0,-9.53,Person_1
3055250,0.24,0.0,-9.49,Person_1
3055262,0.16,0.0,-9.53,Person_1
3055274,0.2,0.0,-9.61,Person_1
3055286,0.2,0.04,-9.53,Person_1
3055298,0.2,0.0,-9.57,Person_1
3055310,0.24,0.0,-9.57,Person_1
3055322,0.2,0.04,-9.53,Person_1
3055334,0.16,0.0,-9.49,Person_1
3055346,0.2,-0.04,-9.53,Person_1
3055358,0.16,0.0,-9.57,Person_1
3055370,0.16,0.0,-9.49,Person_1
3055382,0.2,0.0,-9.53,Person_1
3055394,0.2,0.04,-9.61,Person_1
3055406,0.16,0.0,-9.53,Person_1
3055418,0.2,0.0,-9.61,Person_1
3055430,0.2,0.0,-9.49,Person_1
3055442,0.16,0.04,-9.53,Person_1
3055454,0.2,0.0,-9.57,Person_1
3055466,0.24,0.0,-9.57,Person_1
3055478,0.2,0.0,-9.53,Person_1
3055490,0.2,0.0,-9.57,Person_1
3055502,0.2,0.04,-9.57,Person_1
3055514,0.16,0.04,-9.57,Person_1
3055526,0.2,0.04,-9.53,Person_1
3055538,0.2,0.0,-9.49,Person_1
3055550,0.2,0.0,-9.49,Person_1
3055562,0.2,0.04,-9.57,Person_1
3055574,0.2,0.04,-9.53,Person_1
3055586,0.16,0.04,-9.53,Person_1
3055598,0.2,0.04,-9.53,Person_1
3055610,0.16,0.04,-9.49,Person_1
3055622,0.24,0.04,-9.61,Person_1
3055634,0.2,0.04,-9.49,Person_1
3055646,0.24,0.0,-9.53,Person_1
3055658,0.24,0.0,-9.53,Person_1
3055670,0.2,0.0,-9.53,Person_1
3055682,0.2,0.0,-9.53,Person_1
3055694,0.16,0.0,-9.53,Person_1
3055706,0.16,0.0,-9.53,Person_1
3055718,0.2,0.0,-9.53,Person_1
3055730,0.24,0.0,-9.61,Person_1
3055742,0.16,0.0,-9.49,Person_1
3055754,0.2,0.04,-9.49,Person_1
3055766,0.2,0.0,-9.57,Person_1
3055778,0.16,0.0,-9.57,Person_1
3055790,0.24,0.0,-9.53,Person_1
3055802,0.2,0.08,-9.61,Person_1
3055814,0.2,0.0,-9.57,Person_1
3055826,0.2,0.0,-9.57,Person_1
3055838,0.2,0.0,-9.49,Person_1
3055850,0.24,0.0,-9.53,Person_1
3055862,0.2,0.04,-9.53,Person_1
3055874,0.2,0.0,-9.53,Person_1
3055886,0.16,0.0,-9.53,Person_1
3055898,0.2,0.0,-9.57,Person_1
3055910,0.2,0.0,-9.53,Person_1
3055922,0.2,0.0,-9.49,Person_1
3055934,0.16,0.0,-9.57,Person_1
3055946,0.2,0.04,-9.53,Person_1
3055958,0.2,0.0,-9.53,Person_1
3055970,0.2,0.04,-9.49,Person_1
3055982,0.24,-0.08,-9.81,Person_1
3055994,0.27,0.0,-9.85,Person_1
3056006,0.2,0.04,-9.57,Person_1
3056018,0.16,0.0,-9.61,Person_1
3056030,0.2,0.0,-9.57,Person_1
3056042,0.24,0.04,-9.61,Person_1
3056054,0.2,0.0,-9.57,Person_1
3056066,0.2,0.04,-9.61,Person_1
3056078,0.2,0.0,-9.49,Person_1
3056090,0.2,0.0,-9.53,Person_1
3056102,0.24,0.0,-9.49,Person_1
3056114,0.2,0.04,-9.53,Person_1
3056126,0.2,0.0,-9.61,Person_1
3056138,0.2,0.04,-9.49,Person_1
3056150,0.16,0.04,-9.53,Person_1
3056162,0.2,0.04,-9.57,Person_1
3056174,0.16,0.0,-9.53,Person_1
3056186,0.2,0.04,-9.53,Person_1
3056198,0.2,-0.04,-9.49,Person_1
3056210,0.16,0.0,-9.53,Person_1
3056222,0.24,-0.04,-9.53,Person_1
3056234,0.2,0.0,-9.57,Person_1
3056246,0.2,0.0,-9.65,Person_1
3056258,0.16,0.0,-9.57,Person_1
3056270,0.16,0.0,-9.49,Person_1
3056282,0.2,0.0,-9.53,Person_1
3056294,0.24,0.04,-9.53,Person_1
3056306,0.2,0.0,-9.53,Person_1
3056318,0.2,0.0,-9.57,Person_1
3056330,0.2,0.0,-9.53,Person_1
3056342,0.2,0.0,-9.57,Person_1
3056354,0.16,0.0,-9.57,Person_1
3056366,0.16,0.0,-9.57,Person_1
3056378,0.2,0.0,-9.57,Person_1
3056390,0.12,0.0,-9.53,Person_1
3056402,0.2,0.0,-9.53,Person_1
3056414,0.2,0.0,-9.53,Person_1
3056426,0.24,0.0,-9.53,Person_1
3056438,0.2,0.0,-9.49,Person_1
3056450,0.16,0.0,-9.49,Person_1
3056462,0.2,0.0,-9.53,Person_1
3056474,0.16,0.04,-9.49,Person_1
3056486,0.2,0.0,-9.57,Person_1
3056498,0.24,0.0,-9.57,Person_1
3056510,0.2,0.04,-9.57,Person_1
3056522,0.16,0.04,-9.57,Person_1
3056534,0.2,0.04,-9.49,Person_1
3056546,0.24,0.0,-9.57,Person_1
3056558,0.24,0.0,-9.53,Person_1
3056570,0.2,0.0,-9.49,Person_1
3056582,0.16,0.04,-9.53,Person_1
3056594,0.12,0.0,-9.57,Person_1
3056606,0.16,0.04,-9.49,Person_1
3056618,0.16,0.0,-9.53,Person_1
3056630,0.2,0.04,-9.53,Person_1
3056642,0.2,0.04,-9.53,Person_1
3056654,0.2,0.04,-9.53,Person_1
3056666,0.2,0.04,-9.53,Person_1
3056678,0.2,0.0,-9.57,Person_1
3056690,0.2,0.04,-9.53,Person_1
3056702,0.2,0.04,-9.57,Person_1
3056714,0.2,0.04,-9.49,Person_1
3056726,0.2,0.04,-9.53,Person_1
3056738,0.16,0.0,-9.49,Person_1
3056750,0.2,0.04,-9.53,Person_1
3056762,0.16,0.04,-9.53,Person_1
3056774,0.2,0.04,-9.53,Person_1
3056786,0.24,0.0,-9.61,Person_1
3056798,0.24,0.0,-9.49,Person_1
3056810,0.24,0.0,-9.57,Person_1
3056822,0.16,0.0,-9.49,Person_1
3056834,0.16,0.04,-9.49,Person_1
3056846,0.2,0.04,-9.57,Person_1
3056858,0.2,0.0,-9.53,Person_1
3056870,0.16,0.04,-9.53,Person_1
3056882,0.2,0.0,-9.57,Person_1
3056894,0.2,0.04,-9.53,Person_1
3056906,0.2,-0.31,-10.55,Person_1
3056918,0.16,-0.16,-10.4,Person_1
3056930,0.16,0.12,-9.14,Person_1
3056942,0.16,-0.12,-9.81,Person_1
3056954,0.24,0.12,-9.34,Person_1
3056966,0.31,0.0,-9.81,Person_1
3056978,0.24,0.0,-9.45,Person_1
3056990,0.2,0.0,-9.69,Person_1
3057002,0.2,0.0,-9.49,Person_1
3057014,0.2,0.0,-9.65,Person_1
3057026,0.2,0.0,-9.49,Person_1
3057038,0.2,0.04,-9.49,Person_1
3057050,0.2,0.0,-9.57,Person_1
3057062,0.16,0.04,-9.45,Person_1
3057074,0.16,0.0,-9.53,Person_1
3057086,0.16,0.04,-9.57,Person_1
3057098,0.16,0.0,-9.45,Person_1
3057110,0.2,-0.04,-9.53,Person_1
3057122,0.2,0.0,-9.65,Person_1
3057134,0.2,0.0,-9.61,Person_1
3057146,0.2,0.0,-9.53,Person_1
3057158,0.2,0.0,-9.57,Person_1
3057170,0.24,0.0,-9.53,Person_1
3057182,0.16,0.0,-9.49,Person_1
3057194,0.2,0.04,-9.49,Person_1
3057206,0.2,0.08,-9.53,Person_1
3057218,0.2,0.04,-9.53,Person_1
3057230,0.16,0.04,-9.53,Person_1
3057242,0.16,0.0,-9.53,Person_1
3057254,0.16,0.04,-9.53,Person_1
3057266,0.2,0.0,-9.57,Person_1
3057278,0.2,0.0,-9.53,Person_1
3057290,0.16,0.0,-9.53,Person_1
3057302,0.24,0.0,-9.57,Person_1
3057314,0.2,0.04,-9.57,Person_1
3057326,0.24,0.04,-9.53,Person_1
3057338,0.2,0.0,-9.57,Person_1
3057350,0.2,0.0,-9.57,Person_1
3057362,0.2,0.0,-9.57,Person_1
3057374,0.16,0.0,-9.53,Person_1
3057386,0.16,0.0,-9.53,Person_1
3057398,0.2,0.0,-9.57,Person_1
3057410,0.2,0.0,-9.53,Person_1
3057422,0.16,0.04,-9.49,Person_1
3057434,0.16,0.04,-9.57,Person_1
3057446,0.2,0.04,-9.53,Person_1
3057458,0.2,0.04,-9.57,Person_1
3057470,0.24,0.0,-9.53,Person_1
3057482,0.24,0.0,-9.53,Person_1
3057494,0.2,0.0,-9.53,Person_1
3057506,0.16,0.0,-9.53,Person_1
3057518,0.16,0.04,-9.53,Person_1
3057530,0.24,0.0,-9.53,Person_1
3057542,0.2,0.04,-9.61,Person_1
3057554,0.24,0.0,-9.53,Person_1
3057566,0.2,0.0,-9.49,Person_1
3057578,0.16,0.04,-9.53,Person_1
3057590,0.2,0.0,-9.49,Person_1
3057602,0.2,0.0,-9.57,Person_1
3057614,0.16,0.0,-9.53,Person_1
3057626,0.2,0.0,-9.57,Person_1
3057638,0.16,0.0,-9.49,Person_1
3057650,0.16,0.0,-9.49,Person_1
3057662,0.2,0.0,-9.53,Person_1
3057674,0.16,0.0,-9.53,Person_1
3057686,0.2,0.0,-9.57,Person_1
3057698,0.2,0.0,-9.57,Person_1
3057710,0.2,0.08,-9.53,Person_1
3057722,0.2,0.0,-9.49,Person_1
3057734,0.2,0.0,-9.53,Person_1
3057746,0.2,0.04,-9.57,Person_1
3057758,0.2,0.0,-9.57,Person_1
3057770,0.2,0.04,-9.57,Person_1
3057782,0.16,0.0,-9.53,Person_1
3057794,0.2,0.0,-9.53,Person_1
3057806,0.2,0.0,-9.57,Person_1
3057818,0.2,0.04,-9.49,Person_1
3057830,0.16,0.04,-9.49,Person_1
3057842,0.16,0.0,-9.57,Person_1
3057854,0.2,0.0,-9.53,Person_1
3057866,0.2,0.0,-9.57,Person_1
3057878,0.2,0.0,-9.53,Person_1
3057890,0.16,0.0,-9.57,Person_1
3057902,0.27,-0.04,-9.92,Person_1
3057914,0.2,0.0,-9.41,Person_1
3057926,0.16,-0.04,-9.34,Person_1
3057938,0.2,0.04,-9.61,Person_1
3057950,0.16,0.0,-9.26,Person_1
3057962,0.2,0.08,-9.45,Person_1
3057974,0.16,-0.04,-9.57,Person_1
3057986,0.2,0.04,-9.49,Person_1
3057998,0.27,0.0,-9.69,Person_1
3058010,0.16,0.04,-9.49,Person_1
3058022,0.24,0.0,-9.61,Person_1
3058034,0.16,0.0,-9.57,Person_1
3058046,0.2,0.04,-9.57,Person_1
3058058,0.2,0.0,-9.49,Person_1
3058070,0.16,0.04,-9.57,Person_1
3058082,0.2,0.04,-9.57,Person_1
3058094,0.2,0.04,-9.49,Person_1
3058106,0.16,0.0,-9.57,Person_1
3058118,0.16,0.0,-9.65,Person_1
3058130,0.24,-0.04,-9.61,Person_1
3058142,0.16,0.0,-9.49,Person_1
3058154,0.24,0.0,-9.57,Person_1
3058166,0.2,0.04,-9.53,Person_1
3058178,0.24,0.04,-9.53,Person_1
3058190,0.2,0.04,-9.49,Person_1
3058202,0.2,0.04,-9.53,Person_1
3058214,0.2,0.0,-9.57,Person_1
3058226,0.16,0.04,-9.57,Person_1
3058238,0.16,0.0,-9.53,Person_1
3058250,0.2,0.04,-9.57,Person_1
3058262,0.2,0.04,-9.53,Person_1
3058274,0.16,0.0,-9.57,Person_1
3058286,0.16,0.0,-9.57,Person_1
3058298,0.2,0.04,-9.53,Person_1
3058310,0.2,0.0,-9.57,Person_1
3058322,0.12,0.04,-9.53,Person_1
3058334,0.16,0.04,-9.57,Person_1
3058346,0.16,0.0,-9.57,Person_1
3058358,0.2,0.0,-9.53,Person_1
3058370,0.2,0.0,-9.53,Person_1
3058382,0.24,0.0,-9.53,Person_1
3058394,0.2,0.0,-9.57,Person_1
3058406,0.16,0.04,-9.61,Person_1
3058418,0.2,0.04,-9.53,Person_1
3058430,0.2,0.0,-9.57,Person_1
3058442,0.2,0.0,-9.57,Person_1
3058454,0.16,0.04,-9.57,Person_1
3058466,0.2,0.0,-9.49,Person_1
3058478,0.2,0.0,-9.49,Person_1
3058490,0.2,0.04,-9.57,Person_1
3058502,0.2,0.04,-9.57,Person_1
3058514,0.16,0.04,-9.57,Person_1
3058526,0.24,0.0,-9.53,Person_1
3058538,0.24,0.0,-9.53,Person_1
3058550,0.16,0.0,-9.53,Person_1
3058562,0.2,0.0,-9.57,Person_1
3058574,0.2,0.04,-9.49,Person_1
3058586,0.2,0.0,-9.57,Person_1
3058598,0.16,0.04,-9.57,Person_1
3058610,0.16,0.0,-9.53,Person_1
3058622,0.2,0.0,-9.57,Person_1
3058634,0.16,0.04,-9.53,Person_1
3058646,0.16,0.0,-9.53,Person_1
3058658,0.16,0.0,-9.53,Person_1
3058670,0.2,0.0,-9.57,Person_1
3058682,0.2,0.04,-9.57,Person_1
3058694,0.2,0.04,-9.49,Person_1
3058706,0.16,0.0,-9.53,Person_1
3058718,0.2,0.04,-9.49,Person_1
3058730,0.2,0.0,-9.49,Person_1
3058742,0.2,0.0,-9.53,Person_1
3058754,0.2,0.0,-9.57,Person_1
3058766,0.2,0.0,-9.57,Person_1
3058778,0.16,0.0,-9.57,Person_1
3058790,0.24,0.0,-9.61,Person_1
3058802,0.24,0.04,-9.57,Person_1
3058814,0.2,0.04,-9.57,Person_1
3058826,0.2,0.0,-9.49,Person_1
3058838,0.2,0.0,-9.53,Person_1
3058850,0.12,0.2,-8.04,Person_1
3058862,0.16,0.16,-8.51,Person_1
3058874,0.16,0.2,-8.83,Person_1
3058886,0.08,0.08,-8.98,Person_1
3058898,0.16,0.0,-9.65,Person_1
3058910,0.12,0.04,-9.06,Person_1
3058922,0.16,0.0,-9.85,Person_1
3058934,0.12,0.04,-9.14,Person_1
3058946,0.2,0.04,-9.34,Person_1
3058958,0.2,0.0,-9.57,Person_1
3058970,0.2,0.0,-9.45,Person_1
3058982,0.16,0.0,-9.49,Person_1
3058994,0.2,0.0,-9.65,Person_1
3059006,0.24,0.04,-9.57,Person_1
3059018,0.16,0.04,-9.53,Person_1
3059030,0.16,0.04,-9.61,Person_1
3059042,0.2,0.04,-9.57,Person_1
3059054,0.2,0.0,-9.57,Person_1
3059066,0.16,0.0,-9.57,Person_1
3059078,0.2,0.0,-9.57,Person_1
3059090,0.2,0.0,-9.57,Person_1
3059102,0.16,0.0,-9.49,Person_1
3059114,0.16,0.04,-9.53,Person_1
3059126,0.2,0.04,-9.53,Person_1
3059138,0.2,0.0,-9.49,Person_1
3059150,0.2,0.0,-9.49,Person_1
3059162,0.16,0.04,-9.53,Person_1
3059174,0.2,0.04,-9.57,Person_1
3059186,0.16,0.0,-9.57,Person_1
3059198,0.16,0.0,-9.57,Person_1
3059210,0.2,0.0,-9.57,Person_1
3059222,0.2,0.04,-9.45,Person_1
3059234,0.16,0.04,-9.57,Person_1
3059246,0.2,0.0,-9.53,Person_1
3059258,0.2,0.0,-9.57,Person_1
3059270,0.16,0.0,-9.53,Person_1
3059282,0.16,0.0,-9.57,Person_1
3059294,0.16,0.04,-9.49,Person_1
3059306,0.2,0.0,-9.53,Person_1
3059318,0.16,0.04,-9.53,Person_1
3059330,0.16,0.0,-9.61,Person_1
3059342,0.16,0.0,-9.57,Person_1
3059354,0.2,0.0,-9.53,Person_1
3059366,0.24,0.04,-9.53,Person_1
3059378,0.27,0.0,-9.53,Person_1
3059390,0.2,0.04,-9.53,Person_1
3059402,0.2,0.0,-9.53,Person_1
3059414,0.2,0.0,-9.53,Person_1
3059426,0.2,0.0,-9.53,Person_1
3059438,0.2,0.0,-9.57,Person_1
3059450,0.16,0.0,-9.57,Person_1
3059462,0.2,0.0,-9.53,Person_1
3059474,0.2,0.04,-9.53,Person_1
3059486,0.2,0.04,-9.57,Person_1
3059498,0.2,0.0,-9.53,Person_1
3059510,0.2,0.04,-9.49,Person_1
3059522,0.16,0.04,-9.53,Person_1
3059534,0.2,0.0,-9.57,Person_1
3059546,0.2,0.0,-9.53,Person_1
3059558,0.24,0.0,-9.57,Person_1
3059570,0.12,0.0,-9.57,Person_1
3059582,0.2,0.0,-9.57,Person_1
3059594,0.16,0.04,-9.53,Person_1
3059606,0.24,0.0,-9.57,Person_1
3059618,0.2,0.04,-9.53,Person_1
3059630,0.16,0.04,-9.53,Person_1
3059642,0.2,0.04,-9.49,Person_1
3059654,0.16,0.0,-9.53,Person_1
3059666,0.24,0.0,-9.49,Person_1
3059678,0.2,0.0,-9.53,Person_1
3059690,0.16,0.0,-9.57,Person_1
3059702,0.16,0.0,-9.53,Person_1
3059714,0.2,0.0,-9.57,Person_1
3059726,0.2,0.0,-9.61,Person_1
3059738,0.16,0.0,-9.53,Person_1
3059750,0.2,0.0,-9.61,Person_1
3059762,0.2,0.0,-9.53,Person_1
3059774,0.2,0.04,-9.57,Person_1
3059786,0.16,0.0,-9.57,Person_1
3059798,0.24,0.04,-9.57,Person_1
3059810,0.2,0.04,-9.45,Person_1
3059822,0.2,0.0,-9.57,Person_1
3059834,0.16,0.0,-9.53,Person_1
3059846,0.24,-0.35,-10.55,Person_1
3059858,0.27,-0.2,-10.36,Person_1
3059870,0.16,0.04,-9.22,Person_1
3059882,0.2,0.0,-9.77,Person_1
3059894,0.27,0.04,-9.45,Person_1
3059906,0.27,0.04,-9.85,Person_1
3059918,0.24,0.04,-9.65,Person_1
3059930,0.27,0.0,-9.65,Person_1
3059942,0.24,0.0,-9.57,Person_1
3059954,0.16,0.04,-9.57,Person_1
3059966,0.2,0.0,-9.61,Person_1
3059978,0.2,0.0,-9.61,Person_1
3059990,0.24,0.0,-9.57,Person_1
3060002,0.2,0.04,-9.45,Person_1
3060014,0.24,0.0,-9.57,Person_1
3060026,0.16,0.04,-9.53,Person_1
3060038,0.2,0.04,-9.53,Person_1
3060050,0.16,0.0,-9.57,Person_1
3060062,0.2,0.0,-9.61,Person_1
3060074,0.16,0.0,-9.57,Person_1
3060086,0.2,0.0,-9.49,Person_1
3060098,0.2,0.0,-9.53,Person_1
3060110,0.24,0.0,-9.49,Person_1
3060122,0.16,0.0,-9.53,Person_1
3060134,0.16,0.0,-9.57,Person_1
3060146,0.2,0.04,-9.53,Person_1
3060158,0.2,0.0,-9.53,Person_1
3060170,0.16,0.04,-9.49,Person_1
3060182,0.12,0.0,-9.57,Person_1
3060194,0.16,0.0,-9.57,Person_1
3060206,0.16,0.04,-9.53,Person_1
3060218,0.16,0.0,-9.57,Person_1
3060230,0.2,0.04,-9.53,Person_1
3060242,0.2,0.0,-9.57,Person_1
3060254,0.2,0.04,-9.53,Person_1
3060266,0.2,0.0,-9.57,Person_1
3060278,0.2,0.0,-9.57,Person_1
3060290,0.2,0.04,-9.53,Person_1
3060302,0.16,0.0,-9.53,Person_1
3060314,0.2,0.0,-9.57,Person_1
3060326,0.2,0.0,-9.53,Person_1
3060338,0.2,0.0,-9.53,Person_1
3060350,0.2,0.0,-9.53,Person_1
3060362,0.2,0.0,-9.45,Person_1
3060374,0.24,0.0,-9.53,Person_1
3060386,0.2,0.04,-9.57,Person_1
3060398,0.2,0.04,-9.49,Person_1
3060410,0.2,0.04,-9.49,Person_1
3060422,0.16,0.0,-9.57,Person_1
3060434,0.2,0.04,-9.57,Person_1
3060446,0.2,0.0,-9.57,Person_1
3060458,0.2,0.0,-9.53,Person_1
3060470,0.24,0.04,-9.57,Person_1
3060482,0.27,0.0,-9.57,Person_1
3060494,0.2,0.0,-9.53,Person_1
3060506,0.2,0.0,-9.57,Person_1
3060518,0.16,0.0,-9.53,Person_1
3060530,0.24,0.04,-9.53,Person_1
3060542,0.16,0.0,-9.53,Person_1
3060554,0.2,0.04,-9.53,Person_1
3060566,0.16,0.04,-9.57,Person_1
3060578,0.24,0.0,-9.49,Person_1
3060590,0.16,0.04,-9.53,Person_1
3060602,0.2,0.04,-9.61,Person_1
3060614,0.24,0.0,-9.57,Person_1
3060626,0.2,0.0,-9.53,Person_1
3060638,0.2,0.04,-9.61,Person_1
3060650,0.16,0.0,-9.49,Person_1
3060662,0.24,0.0,-9.57,Person_1
3060674,0.2,0.04,-9.57,Person_1
3060686,0.16,0.0,-9.53,Person_1
3060698,0.2,0.0,-9.61,Person_1
3060710,0.24,0.0,-9.57,Person_1
3060722,0.2,0.0,-9.53,Person_1
3060734,0.2,0.0,-9.53,Person_1
3060746,0.2,0.04,-9.61,Person_1
3060758,0.2,0.0,-9.57,Person_1
3060770,0.2,0.0,-9.57,Person_1
3060782,0.24,0.04,-9.53,Person_1
3060794,0.12,0.04,-9.45,Person_1
3060806,0.24,-0.27,-10.59,Person_1
3060818,0.35,-0.04,-10.36,Person_1
3060830,0.2,-0.08,-10.04,Person_1
3060842,0.24,0.08,-9.61,Person_1
3060854,0.24,0.04,-9.53,Person_1
3060866,0.24,0.0,-9.81,Person_1
3060878,0.2,0.0,-9.65,Person_1
3060890,0.2,0.0,-9.49,Person_1
3060902,0.2,0.04,-9.65,Person_1
3060914,0.16,0.0,-9.57,Person_1
3060926,0.24,0.0,-9.53,Person_1
3060938,0.24,0.0,-9.53,Person_1
3060950,0.16,0.0,-9.53,Person_1
3060962,0.16,0.0,-9.49,Person_1
3060974,0.2,0.0,-9.61,Person_1
3060986,0.2,0.0,-9.57,Person_1
3060998,0.16,0.04,-9.53,Person_1
3061010,0.2,0.04,-9.53,Person_1
3061022,0.24,0.0,-9.53,Person_1
3061034,0.2,0.0,-9.53,Person_1
3061046,0.12,0.04,-9.61,Person_1
3061058,0.2,0.0,-9.53,Person_1
3061070,0.24,0.0,-9.57,Person_1
3061082,0.24,0.04,-9.53,Person_1
3061094,0.24,0.04,-9.49,Person_1
3061106,0.2,0.0,-9.53,Person_1
3061118,0.2,0.0,-9.57,Person_1
3061130,0.16,-0.04,-9.53,Person_1
3061142,0.16,0.0,-9.53,Person_1
3061154,0.16,0.0,-9.53,Person_1
3061166,0.16,0.0,-9.57,Person_1
3061178,0.16,0.04,-9.57,Person_1
3061190,0.2,0.0,-9.53,Person_1
3061202,0.2,0.0,-9.53,Person_1
3061214,0.16,0.04,-9.57,Person_1
3061226,0.2,0.04,-9.53,Person_1
3061238,0.2,0.0,-9.57,Person_1
